facility_key,facility_name,source_facility_id,care_category,program_type,county,address,city,state,zip,phone,fax,capacity,licensee,administrator,facility_status,license_first_date,closed_date,regional_office,source_file_date,is_active,latitude,longitude,distance_miles_from_center,source_id,source_name,source_url,source_owner,source_detail
"cms-nursing-home-provider-info:375465","Colonial Manor Nursing Home","375465","skilled_nursing","Medicare and Medicaid","TULSA","1815 East Skelly Drive","TULSA","OK","74105","9187437838","","120","SKELLY OPERATIONS LLC","","ACTIVE","2004-04-16","","","2026-07-01","true","36.0901","-95.966","","cms-nursing-home-provider-info","CMS Nursing Home Provider Information","https://data.cms.gov/provider-data/dataset/4pq5-n9py","Centers for Medicare & Medicaid Services","{""ownership_type"":""For profit - Limited Liability company"",""average_residents_per_day"":53.2,""continuing_care_retirement_community"":""N"",""special_focus_status"":"""",""abuse_icon"":""N"",""overall_rating"":3,""health_inspection_rating"":2,""qm_rating"":5,""longstay_qm_rating"":4,""shortstay_qm_rating"":5,""staffing_rating"":2,""chain_name"":"""",""chain_id"":"""",""total_number_of_penalties"":2,""geocoding_footnote"":""""}"
"cms-nursing-home-provider-info:375476","COVENANT LIVING AT INVERNESS","375476","skilled_nursing","Medicare and Medicaid","CREEK","3800 WEST 71ST STREET SOUTH","TULSA","OK","74132","9184819988","","44","TULSA HILLS COMMUNITY INC","","ACTIVE","2005-05-24","","","2026-07-01","true","36.061","-96.028","","cms-nursing-home-provider-info","CMS Nursing Home Provider Information","https://data.cms.gov/provider-data/dataset/4pq5-n9py","Centers for Medicare & Medicaid Services","{""ownership_type"":""Non profit - Corporation"",""average_residents_per_day"":42.1,""continuing_care_retirement_community"":""Y"",""special_focus_status"":"""",""abuse_icon"":""N"",""overall_rating"":5,""health_inspection_rating"":5,""qm_rating"":5,""longstay_qm_rating"":5,""shortstay_qm_rating"":5,""staffing_rating"":4,""chain_name"":""COVENANT LIVING"",""chain_id"":""168"",""total_number_of_penalties"":0,""geocoding_footnote"":""""}"
"cms-nursing-home-provider-info:375094","EMERALD CARE CENTER TULSA","375094","skilled_nursing","Medicare and Medicaid","TULSA","2425 SOUTH MEMORIAL","TULSA","OK","74129","9186280932","","118","GARDEN MANOR REHAB AND NURSING OF TULSA LLC","","ACTIVE","1989-04-12","","","2026-07-01","true","36.1281","-95.887","","cms-nursing-home-provider-info","CMS Nursing Home Provider Information","https://data.cms.gov/provider-data/dataset/4pq5-n9py","Centers for Medicare & Medicaid Services","{""ownership_type"":""For profit - Limited Liability company"",""average_residents_per_day"":59.8,""continuing_care_retirement_community"":""N"",""special_focus_status"":"""",""abuse_icon"":""N"",""overall_rating"":1,""health_inspection_rating"":1,""qm_rating"":2,""longstay_qm_rating"":3,""shortstay_qm_rating"":2,""staffing_rating"":2,""chain_name"":""EMERALD HEALTHCARE"",""chain_id"":""630"",""total_number_of_penalties"":11,""geocoding_footnote"":""""}"
"cms-nursing-home-provider-info:375438","Gracewood Health & Rehab","375438","skilled_nursing","Medicare and Medicaid","TULSA","6201 East 36th Street","TULSA","OK","74135","9186223430","","121","GRACEWOOD HEALTH & REHAB LLC","","ACTIVE","2003-06-15","","","2026-07-01","true","36.1116","-95.908","","cms-nursing-home-provider-info","CMS Nursing Home Provider Information","https://data.cms.gov/provider-data/dataset/4pq5-n9py","Centers for Medicare & Medicaid Services","{""ownership_type"":""For profit - Limited Liability company"",""average_residents_per_day"":70.4,""continuing_care_retirement_community"":""N"",""special_focus_status"":"""",""abuse_icon"":""Y"",""overall_rating"":2,""health_inspection_rating"":2,""qm_rating"":2,""longstay_qm_rating"":2,""shortstay_qm_rating"":null,""staffing_rating"":3,""chain_name"":""BRADFORD MONTGOMERY"",""chain_id"":""87"",""total_number_of_penalties"":0,""geocoding_footnote"":""""}"
"cms-nursing-home-provider-info:375421","Green Country Care Center","375421","skilled_nursing","Medicare and Medicaid","TULSA","3601 North Columbia","TULSA","OK","74110","9184283600","","114","PHOENIX HEALTHCARE LLC","","ACTIVE","2003-01-01","","","2026-07-01","true","36.2061","-95.951","","cms-nursing-home-provider-info","CMS Nursing Home Provider Information","https://data.cms.gov/provider-data/dataset/4pq5-n9py","Centers for Medicare & Medicaid Services","{""ownership_type"":""For profit - Corporation"",""average_residents_per_day"":76.7,""continuing_care_retirement_community"":""N"",""special_focus_status"":"""",""abuse_icon"":""N"",""overall_rating"":1,""health_inspection_rating"":2,""qm_rating"":3,""longstay_qm_rating"":3,""shortstay_qm_rating"":null,""staffing_rating"":1,""chain_name"":""PHOENIX HEALTHCARE"",""chain_id"":""401"",""total_number_of_penalties"":1,""geocoding_footnote"":""""}"
"cms-nursing-home-provider-info:375581","IGNITE MEDICAL RESORT TULSA, LLC","375581","skilled_nursing","Medicare and Medicaid","TULSA","8720 SOUTH 101ST AVENUE","TULSA","OK","74133","9189650101","","104","IGNITE MEDICAL RESORT TULSA, LLC","","ACTIVE","2021-08-17","","","2026-07-01","true","36.0319","-95.865","","cms-nursing-home-provider-info","CMS Nursing Home Provider Information","https://data.cms.gov/provider-data/dataset/4pq5-n9py","Centers for Medicare & Medicaid Services","{""ownership_type"":""For profit - Limited Liability company"",""average_residents_per_day"":97.7,""continuing_care_retirement_community"":""N"",""special_focus_status"":"""",""abuse_icon"":""N"",""overall_rating"":5,""health_inspection_rating"":4,""qm_rating"":5,""longstay_qm_rating"":5,""shortstay_qm_rating"":5,""staffing_rating"":3,""chain_name"":""IGNITE MEDICAL RESORTS"",""chain_id"":""279"",""total_number_of_penalties"":1,""geocoding_footnote"":""""}"
"cms-nursing-home-provider-info:375230","Leisure Village Health Care Center","375230","skilled_nursing","Medicare and Medicaid","TULSA","2154 South 85th East Avenue","TULSA","OK","74129","9186224747","","117","LEISURE VILLAGE HEALTH CARE","","ACTIVE","1995-07-01","","","2026-07-01","true","36.1264","-95.862","","cms-nursing-home-provider-info","CMS Nursing Home Provider Information","https://data.cms.gov/provider-data/dataset/4pq5-n9py","Centers for Medicare & Medicaid Services","{""ownership_type"":""For profit - Limited Liability company"",""average_residents_per_day"":82.5,""continuing_care_retirement_community"":""N"",""special_focus_status"":"""",""abuse_icon"":""N"",""overall_rating"":1,""health_inspection_rating"":2,""qm_rating"":4,""longstay_qm_rating"":5,""shortstay_qm_rating"":3,""staffing_rating"":1,""chain_name"":""MGM HEALTHCARE"",""chain_id"":""348"",""total_number_of_penalties"":1,""geocoding_footnote"":""22""}"
"cms-nursing-home-provider-info:375460","Montereau, Inc.","375460","skilled_nursing","Medicare","TULSA","6800 South Granite Avenue","TULSA","OK","74136","9184915250","","74","MONTEREAU INC","","ACTIVE","2004-07-07","","","2026-07-01","true","36.0653","-95.91","","cms-nursing-home-provider-info","CMS Nursing Home Provider Information","https://data.cms.gov/provider-data/dataset/4pq5-n9py","Centers for Medicare & Medicaid Services","{""ownership_type"":""Non profit - Corporation"",""average_residents_per_day"":59.4,""continuing_care_retirement_community"":""Y"",""special_focus_status"":"""",""abuse_icon"":""N"",""overall_rating"":3,""health_inspection_rating"":3,""qm_rating"":4,""longstay_qm_rating"":4,""shortstay_qm_rating"":4,""staffing_rating"":2,""chain_name"":"""",""chain_id"":"""",""total_number_of_penalties"":1,""geocoding_footnote"":""""}"
"cms-nursing-home-provider-info:375468","OKLAHOMA MEMORY CARE INSTITUTE","375468","skilled_nursing","Medicare and Medicaid","TULSA","3333 EAST 28TH STREET","TULSA","OK","74114","9182030606","","56","OMCI OPERATIONS LLC","","ACTIVE","2004-10-23","","","2026-07-01","true","36.1224","-95.94","","cms-nursing-home-provider-info","CMS Nursing Home Provider Information","https://data.cms.gov/provider-data/dataset/4pq5-n9py","Centers for Medicare & Medicaid Services","{""ownership_type"":""For profit - Limited Liability company"",""average_residents_per_day"":39.6,""continuing_care_retirement_community"":""N"",""special_focus_status"":"""",""abuse_icon"":""N"",""overall_rating"":2,""health_inspection_rating"":2,""qm_rating"":2,""longstay_qm_rating"":2,""shortstay_qm_rating"":null,""staffing_rating"":2,""chain_name"":"""",""chain_id"":"""",""total_number_of_penalties"":1,""geocoding_footnote"":""""}"
"cms-nursing-home-provider-info:375554","SAINT SIMEONS EPISCOPAL HOME","375554","skilled_nursing","Medicare","TULSA","3701 MARTIN LUTHER KING JR BLVD","TULSA","OK","74106","9184253583","","109","ST SIMEONS EPISCOPAL HOME, INC","","ACTIVE","2013-06-29","","","2026-07-01","true","36.182","-95.994","","cms-nursing-home-provider-info","CMS Nursing Home Provider Information","https://data.cms.gov/provider-data/dataset/4pq5-n9py","Centers for Medicare & Medicaid Services","{""ownership_type"":""Non profit - Church related"",""average_residents_per_day"":74.1,""continuing_care_retirement_community"":""Y"",""special_focus_status"":"""",""abuse_icon"":""N"",""overall_rating"":4,""health_inspection_rating"":4,""qm_rating"":4,""longstay_qm_rating"":4,""shortstay_qm_rating"":4,""staffing_rating"":3,""chain_name"":"""",""chain_id"":"""",""total_number_of_penalties"":4,""geocoding_footnote"":""""}"
"cms-nursing-home-provider-info:375556","SHERWOOD MANOR NURSING HOME","375556","skilled_nursing","Medicare and Medicaid","TULSA","2416 WEST 51STSOUTH","TULSA","OK","74107","9184464284","","102","SHERWOOD HEALTH SERVICES LLC","","ACTIVE","2013-09-25","","","2026-07-01","true","36.1007","-96.03","","cms-nursing-home-provider-info","CMS Nursing Home Provider Information","https://data.cms.gov/provider-data/dataset/4pq5-n9py","Centers for Medicare & Medicaid Services","{""ownership_type"":""For profit - Individual"",""average_residents_per_day"":65.9,""continuing_care_retirement_community"":""N"",""special_focus_status"":"""",""abuse_icon"":""N"",""overall_rating"":2,""health_inspection_rating"":2,""qm_rating"":3,""longstay_qm_rating"":2,""shortstay_qm_rating"":4,""staffing_rating"":3,""chain_name"":"""",""chain_id"":"""",""total_number_of_penalties"":3,""geocoding_footnote"":""22""}"
"cms-nursing-home-provider-info:375172","Southern Hills Rehabilitation Center","375172","skilled_nursing","Medicare and Medicaid","TULSA","5170 South Vandalia","TULSA","OK","74135","9184963963","","106","SOUTHERN HILLS REHAB CENTER LLC","","ACTIVE","1994-03-01","","","2026-07-01","true","36.0871","-95.924","","cms-nursing-home-provider-info","CMS Nursing Home Provider Information","https://data.cms.gov/provider-data/dataset/4pq5-n9py","Centers for Medicare & Medicaid Services","{""ownership_type"":""For profit - Limited Liability company"",""average_residents_per_day"":77.6,""continuing_care_retirement_community"":""Y"",""special_focus_status"":"""",""abuse_icon"":""N"",""overall_rating"":3,""health_inspection_rating"":3,""qm_rating"":2,""longstay_qm_rating"":1,""shortstay_qm_rating"":3,""staffing_rating"":2,""chain_name"":"""",""chain_id"":"""",""total_number_of_penalties"":1,""geocoding_footnote"":""""}"
"cms-nursing-home-provider-info:375489","The Cottage Extended Care","375489","skilled_nursing","Medicare and Medicaid","TULSA","7707 South Memorial Drive","TULSA","OK","74133","9182508571","","176","COX RETIREMENT PROPERTIES INC","","ACTIVE","2005-10-01","","","2026-07-01","true","36.0529","-95.886","","cms-nursing-home-provider-info","CMS Nursing Home Provider Information","https://data.cms.gov/provider-data/dataset/4pq5-n9py","Centers for Medicare & Medicaid Services","{""ownership_type"":""For profit - Individual"",""average_residents_per_day"":85.3,""continuing_care_retirement_community"":""N"",""special_focus_status"":"""",""abuse_icon"":""N"",""overall_rating"":3,""health_inspection_rating"":4,""qm_rating"":1,""longstay_qm_rating"":3,""shortstay_qm_rating"":1,""staffing_rating"":2,""chain_name"":"""",""chain_id"":"""",""total_number_of_penalties"":0,""geocoding_footnote"":""""}"
"cms-nursing-home-provider-info:375546","THE VILLAGES AT SOUTHERN HILLS","375546","skilled_nursing","Medicare and Medicaid","TULSA","5721 S LEWIS AVE","TULSA","OK","74105","9184476447","","110","PF SOUTHERN HILLS SNF OPS, LLC","","ACTIVE","2011-08-23","","","2026-07-01","true","36.0788","-95.958","","cms-nursing-home-provider-info","CMS Nursing Home Provider Information","https://data.cms.gov/provider-data/dataset/4pq5-n9py","Centers for Medicare & Medicaid Services","{""ownership_type"":""For profit - Limited Liability company"",""average_residents_per_day"":108.5,""continuing_care_retirement_community"":""Y"",""special_focus_status"":"""",""abuse_icon"":""N"",""overall_rating"":4,""health_inspection_rating"":5,""qm_rating"":4,""longstay_qm_rating"":5,""shortstay_qm_rating"":4,""staffing_rating"":1,""chain_name"":""STONEGATE SENIOR LIVING"",""chain_id"":""495"",""total_number_of_penalties"":0,""geocoding_footnote"":""""}"
"cms-nursing-home-provider-info:375454","TRINITY WOODS, INC.","375454","skilled_nursing","Medicare and Medicaid","TULSA","4134 EAST 31ST STREET","TULSA","OK","74135","9187432565","","84","TRINITY WOODS","","ACTIVE","2003-11-01","","","2026-07-01","true","36.1188","-95.93","","cms-nursing-home-provider-info","CMS Nursing Home Provider Information","https://data.cms.gov/provider-data/dataset/4pq5-n9py","Centers for Medicare & Medicaid Services","{""ownership_type"":""Non profit - Corporation"",""average_residents_per_day"":53.6,""continuing_care_retirement_community"":""Y"",""special_focus_status"":"""",""abuse_icon"":""N"",""overall_rating"":5,""health_inspection_rating"":5,""qm_rating"":5,""longstay_qm_rating"":5,""shortstay_qm_rating"":5,""staffing_rating"":5,""chain_name"":"""",""chain_id"":"""",""total_number_of_penalties"":0,""geocoding_footnote"":""""}"
"cms-nursing-home-provider-info:375568","Tulsa Center for Rehabilitation and Healthcare","375568","skilled_nursing","Medicare and Medicaid","TULSA","6202 EAST 61ST STREET","TULSA","OK","74136","9184948830","","180","SKYLINE HEIGHTS OPERATING CO LLC IN RECEIVERSHIP","","ACTIVE","2016-10-06","","","2026-07-01","true","36.0753","-95.907","","cms-nursing-home-provider-info","CMS Nursing Home Provider Information","https://data.cms.gov/provider-data/dataset/4pq5-n9py","Centers for Medicare & Medicaid Services","{""ownership_type"":""For profit - Corporation"",""average_residents_per_day"":123.5,""continuing_care_retirement_community"":""N"",""special_focus_status"":"""",""abuse_icon"":""N"",""overall_rating"":2,""health_inspection_rating"":4,""qm_rating"":1,""longstay_qm_rating"":1,""shortstay_qm_rating"":1,""staffing_rating"":1,""chain_name"":""SLP OPERATIONS"",""chain_id"":""730"",""total_number_of_penalties"":0,""geocoding_footnote"":""""}"
"cms-nursing-home-provider-info:375389","Tulsa Nursing Center","375389","skilled_nursing","Medicare and Medicaid","TULSA","10912 East 14th Street","TULSA","OK","74128","9184382440","","104","PF TNC SNF OPS, LLC,","","ACTIVE","2000-07-25","","","2026-07-01","true","36.1424","-95.854","","cms-nursing-home-provider-info","CMS Nursing Home Provider Information","https://data.cms.gov/provider-data/dataset/4pq5-n9py","Centers for Medicare & Medicaid Services","{""ownership_type"":""For profit - Limited Liability company"",""average_residents_per_day"":100.9,""continuing_care_retirement_community"":""N"",""special_focus_status"":"""",""abuse_icon"":""N"",""overall_rating"":4,""health_inspection_rating"":3,""qm_rating"":5,""longstay_qm_rating"":5,""shortstay_qm_rating"":5,""staffing_rating"":2,""chain_name"":""STONEGATE SENIOR LIVING"",""chain_id"":""495"",""total_number_of_penalties"":0,""geocoding_footnote"":""""}"
"cms-nursing-home-provider-info:375531","UNIVERSITY VILLAGE RETIREMENT COMMUNITY","375531","skilled_nursing","Medicare and Medicaid","TULSA","8555 SOUTH LEWIS AVENUE","TULSA","OK","74137","9182992661","","80","UNIVERSITY VILLAGE RETIREMENT COMMUNITY, LLC","","ACTIVE","2009-06-05","","","2026-07-01","true","36.0384","-95.956","","cms-nursing-home-provider-info","CMS Nursing Home Provider Information","https://data.cms.gov/provider-data/dataset/4pq5-n9py","Centers for Medicare & Medicaid Services","{""ownership_type"":""For profit - Limited Liability company"",""average_residents_per_day"":68.7,""continuing_care_retirement_community"":""Y"",""special_focus_status"":"""",""abuse_icon"":""N"",""overall_rating"":4,""health_inspection_rating"":3,""qm_rating"":4,""longstay_qm_rating"":4,""shortstay_qm_rating"":3,""staffing_rating"":5,""chain_name"":"""",""chain_id"":"""",""total_number_of_penalties"":0,""geocoding_footnote"":""""}"
"cms-nursing-home-provider-info:375547","Zarrow Pointe","375547","skilled_nursing","Medicare and Medicaid","TULSA","2025 East 71St Street","TULSA","OK","74136","9184968333","","62","THE TULSA JEWISH COMMUNITY RETIREMENT AND HEALTH CARE CENTER INC","","ACTIVE","2011-11-15","","","2026-07-01","true","36.0607","-95.978","","cms-nursing-home-provider-info","CMS Nursing Home Provider Information","https://data.cms.gov/provider-data/dataset/4pq5-n9py","Centers for Medicare & Medicaid Services","{""ownership_type"":""Non profit - Corporation"",""average_residents_per_day"":59.2,""continuing_care_retirement_community"":""Y"",""special_focus_status"":"""",""abuse_icon"":""N"",""overall_rating"":5,""health_inspection_rating"":4,""qm_rating"":4,""longstay_qm_rating"":4,""shortstay_qm_rating"":5,""staffing_rating"":5,""chain_name"":"""",""chain_id"":"""",""total_number_of_penalties"":1,""geocoding_footnote"":""""}"
